Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
4176	-74.16	1288.3	-8.7	2336.19	0	1064.41	21355.2
4177	-96.21	1288.3	-15.34	2316.41	0	1064.68	18892
4178	-54.55	1299.13	-12.44	2323.12	0	1060.81	15655.8
4179	-73.47	1300.81	-8.47	2300.87	0	1061.61	19456.3
4180	-64.39	1298.68	-10.99	2302.7	0	1062.5	16248.6
4181	-41.81	1295.62	-9.54	2302.71	0	1061.11	22011.4
4182	-65.84	1305.24	-7.17	2287.2	0	1060.98	19169
4183	-36.54	1285.86	-15.79	2279.36	0	1060.09	12684.2
4184	-32.88	1316.99	-3.89	2276.92	0	1060.12	24007
4185	-37	1279.45	-17.78	2271.15	0	1060.15	19421.7
4186	-6.03	1304.32	-10.38	2255.48	0	1058.36	15622.5
4187	-5.11	1278.08	-8.93	2256.87	0	1059.41	21049.6
4188	7.32	1287.08	-9.99	2247.69	0	1058.01	19564.7
4189	26.47	1264.34	-10.91	2231.89	0	1058	19753.6
4190	31.13	1246.49	-7.93	2233.39	0	1058.22	19319.3
4191	42.57	1251.53	-6.33	2224.98	0	1057.63	16040.1
4192	57.3	1206.67	-9.69	2214.31	0	1057.11	21066.5
4193	67.44	1214.14	-0.08	2208.69	0	1055.93	15547.8
4194	68.44	1171.11	-3.66	2197.58	0	1056	17621.4
4195	92.47	1155.09	-3.89	2198.58	0	1053.3	18388.2
4196	83.69	1135.71	4.73	2185.32	0	1054.8	16433.9
4197	105.9	1084.75	0.84	2170.65	0	1053.03	15725.3
4198	104.45	1083.07	9.99	2167.89	0	1051.46	17864.7
4199	108.34	1019.9	5.95	2167.89	0	1052.57	18957.2
4200	130.16	1016.24	15.49	2147.86	0	1051.68	13548.9
4201	121.15	962.98	17.85	2150.02	0	1051.72	16069.5
4202	137.63	920.26	7.78	2142.9	0	1047.33	16707.3
4203	129.85	890.05	22.74	2128.4	0	1052.74	14514.9
4204	146.94	827.03	20.29	2140.82	0	1050.17	15847
4205	137.63	811.61	22.05	2107.04	0	1049.06	12440.4
4206	145.34	741.88	19.68	2117.43	0	1049.55	15071.9
4207	140.61	711.36	28.99	2103.79	0	1046.03	14800.1
4208	142.14	666.96	25.48	2101.43	0	1048.16	11937.9
4209	136.57	619.2	21.21	2094.69	0	1045.27	14022.8
4210	133.74	582.28	30.75	2074.46	0	1046.21	8913.93
4211	132.83	518.65	24.87	2087.91	0	1046.64	11890.4
4212	121.92	500.18	27.85	2060.71	0	1045.55	13942
4213	127.49	440.22	30.59	2078.02	0	1048	9402.61
4214	113.6	388.49	28.76	2052.44	0	1051.48	8676.01
4215	104.29	372.47	24.49	2051.23	0	1044.29	12461.6
4216	96.05	304.11	21.59	2041.29	0	1053.51	9581.3
4217	88.27	302.89	24.87	2027.58	0	1053.7	6071.42
4218	90.64	267.49	9.38	2088.77	0	1033	13772.8
4219	62.18	220.95	10.6	1944.93	0	1051.06	9558.37
4220	84.53	216.52	23.42	2057.68	0	1048.92	6942.39
4221	54.7	182.65	13.05	2082.9	0	1055.78	9617.9
4222	68.82	164.49	5.19	2001.1	0	1040.53	8421.67
4223	55.24	137.48	12.59	2056.8	0	1069.98	10759.1
4224	30.52	111.24	12.28	1988.37	0	1095.78	7431.47
4225	58.9	107.88	-5.42	2154.5	0	1021.49	8967.25
4226	9.92	71.26	2.14	1665.65	0	1105.13	8314.49
4227	50.96	78.28	9	2230.31	0	1078.02	8437.34
4228	16.94	58.14	-2.98	2105.86	0	1018.37	14723.7
4229	14.88	57.68	0.38	1792.55	0	1089.62	5288.2
4230	50.35	36.47	6.41	2290.63	0	1052.24	9251.68
4231	5.8	38.6	2.52	2123.98	0	1024.2	13519
4232	-0	-0	-0	2149	0	976.7	-0
4233	-0	-0	-0	2149	0	976.7	-0
4234	-0	-0	-0	2149	0	976.7	-0
4235	-0	-0	-0	2149	0	976.7	-0
4236	-0	-0	-0	2149	0	976.7	-0
4237	-0	-0	-0	2149	0	976.7	-0
4238	-0	-0	-0	2149	0	976.7	-0
4239	-0	-0	-0	2149	0	976.7	-0
4240	-0	-0	-0	2149	0	976.7	-0
4241	-0	-0	-0	2149	0	976.7	-0
4242	-0	-0	-0	2149	0	976.7	-0
4243	-0	-0	-0	2149	0	976.7	-0
4244	-0	-0	-0	2149	0	976.7	-0
4245	-0	-0	-0	2149	0	976.7	-0
4246	-0	-0	-0	2149	0	976.7	-0
4247	-0	-0	-0	2149	0	976.7	-0
4248	-0	-0	-0	2149	0	976.7	-0
4249	-0	-0	-0	2149	0	976.7	-0
4250	-0	-0	-0	2149	0	976.7	-0
4251	-0	-0	-0	2149	0	976.7	-0
4252	-0	-0	-0	2149	0	976.7	-0
4253	-0	-0	-0	2149	0	976.7	-0
4254	-0	-0	-0	2149	0	976.7	-0
4255	-0	-0	-0	2149	0	976.7	-0
4256	-0	-0	-0	2149	0	976.7	-0
4257	-0	-0	-0	2149	0	976.7	-0
4258	-0	-0	-0	2149	0	976.7	-0
4259	-0	-0	-0	2149	0	976.7	-0
4260	-0	-0	-0	2149	0	976.7	-0
4261	-0	-0	-0	2149	0	976.7	-0
4262	-58.82	75.23	-5.26	2485.14	0	1029.3	18205
4263	-50.2	90.48	-21.67	2588.4	0	945.54	1144.37
4264	-34.18	143.59	24.49	2501.96	0	988.12	-25437.8
4265	-123.6	200.81	45.93	2513.93	0	995.87	21042.1
4266	-96.05	276.03	32.5	2560.75	0	967.64	38798.1
4267	-121.77	287.17	67.9	2505.13	0	1001.06	-29307.4
4268	-102.69	349.27	104.22	2534.24	0	997.79	47172
4269	-71.33	367.74	45.78	2520.12	0	997.29	42993.6
4270	-62.87	384.67	-5.19	2506.37	0	1005.02	-18458.2
4271	-56.61	458.22	45.17	2524.27	0	1012.4	39745.8
4272	-44.1	510.41	-27.31	2456.43	0	1012.12	13295.4
4273	-18.23	621.34	-47.76	2479.01	0	1012.38	-22596.9
4274	-99.56	673.68	26.02	2445.06	0	1015.42	22179.1
4275	-86.82	761.72	53.79	2444.57	0	1018.81	5869.54
4276	-134.28	845.95	24.87	2427.14	0	1018.46	19992.5
4277	-115.66	891.57	52.72	2428.78	0	1026.22	18210
4278	-99.79	975.8	55.77	2415.5	0	1030.96	4145.13
4279	-146.79	1035.46	-48.45	2404.9	0	1027.46	19714.7
4280	-95.29	1099.09	-65.69	2400	0	1035.21	791.94
4281	-112.15	1116.03	-53.25	2394.22	0	1035.66	6874.86
4282	-105.67	1180.88	-76.98	2385.69	0	1037.96	3546.64
4283	-97.12	1209.72	-112.46	2369.09	0	1038.18	4562.27
4284	-112.92	1249.69	-76.9	2377.31	0	1035.77	8920.27
4285	-112.61	1262.36	-53.1	2361.55	0	1039.28	1151.66
4286	-107.5	1281.89	-65.77	2358.94	0	1038.07	8124.55
4287	-123.75	1283.11	-54.7	2361.79	0	1036.16	15924
4288	-104.45	1304.93	-25.63	2343.31	0	1036.38	2584.44
4289	-111.92	1305.08	-27.47	2339.54	0	1036.67	10731.6
4290	-120.24	1324.16	-35.78	2337.57	0	1033.02	16142.9
4291	-100.48	1332.4	-12.05	2326.11	0	1034.47	3626.21
4292	-113.45	1344.3	2.67	2320.24	0	1033.33	13477.1
4293	-94.38	1361.54	-7.86	2316.12	0	1032.2	13315.3
4294	-88.04	1354.22	2.37	2309.16	0	1033.25	9044.08
4295	-87.05	1383.06	16.56	2297.22	0	1029.67	12966.9
4296	-64.93	1374.97	13.58	2295.1	0	1031.96	13185.3
4297	-72.63	1373.9	6.71	2283.48	0	1031.06	13772.5
4298	-50.66	1389.01	22.58	2286.26	0	1029.67	13271.7
4299	-62.56	1368.71	17.7	2270.57	0	1031.97	14281.1
4300	-42.72	1371.31	7.02	2264.13	0	1029.7	12386.7
4301	-36.16	1375.27	23.57	2268.91	0	1029.89	16505.9
4302	-40.82	1337.13	16.48	2242.08	0	1031.19	11113
4303	-4.81	1364.75	17.7	2250.74	0	1028.65	15059.2
4304	-17.24	1327.36	15.95	2238.53	0	1029.63	15082.7
4305	14.5	1334.84	21.74	2224.29	0	1030.47	11228.3
4306	25.56	1306.15	15.87	2230.79	0	1030.93	15551.7
4307	32.73	1298.68	4.73	2213.78	0	1029.08	16258.2
4308	60.81	1282.35	14.95	2207.26	0	1031.8	10790.5
4309	49.82	1250.61	9.77	2199.33	0	1030.24	16296.4
4310	84.3	1241.46	6.71	2195.05	0	1031.96	14409.9
4311	80.95	1193.54	-3.59	2182.87	0	1030.96	12750.1
4312	85.45	1191.56	2.9	2176.49	0	1030.16	17029.8
4313	113.14	1147.61	-3.28	2169.72	0	1033.09	12300.2
4314	105.13	1122.74	-14.42	2160.11	0	1030.06	14787.5
4315	120.24	1090.09	-6.33	2156.48	0	1032.57	14836.1
4316	128.78	1036.53	-12.44	2146.96	0	1035.74	12800.9
4317	131.91	1021.12	-19.45	2139.64	0	1031.98	12967
4318	137.56	974.43	-21.44	2129.66	0	1033.01	14227.1
4319	152.66	929.57	-18.16	2125.79	0	1035.24	14705.5
4320	139.54	893.25	-29.37	2119.54	0	1032.7	12174
4321	151.75	851.75	-28.76	2115.02	0	1035.24	11547.6
4322	150.3	787.66	-26.63	2086.58	0	1037.14	15403.7
4323	157.17	784.91	-21.59	2122.3	0	1034.71	9153.97
4324	145.72	690.92	-41.43	2064.18	0	1033.37	15272.5
4325	161.13	692.44	-24.8	2090.39	0	1033.79	9334.98
4326	138.32	605.16	-30.44	2070.99	0	1039.24	14868.9
4327	154.5	585.63	-36.7	2059.42	0	1030.96	9905.43
4328	132.75	530.55	-29.37	2060.58	0	1032.05	9308.97
4329	127.56	475.01	-21.97	2031.44	0	1041.55	14154.8
4330	143.89	465.7	-22.81	2073.56	0	1031.79	4521.8
4331	93.46	380.4	-31.74	2006.48	0	1035.2	15164
4332	126.88	382.54	-15.03	2046	0	1033.47	7238.36
4333	97.73	324.4	-23.04	2034.7	0	1032.02	11029.5
4334	91.48	287.78	-19.3	2041.89	0	1036.51	9546.48
4335	94.22	266.11	-18.16	1995.14	0	1024.1	8893.6
4336	63.02	228.12	-12.21	2026.39	0	1035.07	10092.6
4337	71.64	203.55	-18.08	2021.3	0	1016.29	11628.4
4338	61.42	185.24	-10.38	2020.37	0	1034.14	5099.71
4339	43.03	141.75	-12.36	2025.14	0	1034.87	7355.29
4340	47.23	141.3	-20.6	1961.57	0	1008.51	14396.5
4341	32.27	100.1	-7.78	2011.15	0	1052.27	6370.8
4342	37.46	110.93	-8.47	2069.47	0	1004.56	6525.72
4343	22.96	72.63	-12.59	1799.96	0	1023.64	11430.3
4344	24.57	72.94	-7.4	2124.35	0	1032.39	9011.4
4345	25.33	57.83	-6.71	2059.79	0	987.9	5451.78
4346	8.54	44.4	-9.84	1713.74	0	984.67	13301
4347	16.4	38.91	-3.51	2246.7	0	1059.8	5309.67
4348	-0	-0	-0	2149	0	976.7	-0
4349	-0	-0	-0	2149	0	976.7	-0
4350	-0	-0	-0	2149	0	976.7	-0
4351	-0	-0	-0	2149	0	976.7	-0
4352	-0	-0	-0	2149	0	976.7	-0
4353	-0	-0	-0	2149	0	976.7	-0
4354	-0	-0	-0	2149	0	976.7	-0
4355	-0	-0	-0	2149	0	976.7	-0
4356	-0	-0	-0	2149	0	976.7	-0
4357	-0	-0	-0	2149	0	976.7	-0
4358	-0	-0	-0	2149	0	976.7	-0
4359	-0	-0	-0	2149	0	976.7	-0
4360	-0	-0	-0	2149	0	976.7	-0
4361	-0	-0	-0	2149	0	976.7	-0
4362	-0	-0	-0	2149	0	976.7	-0
4363	-0	-0	-0	2149	0	976.7	-0
4364	-0	-0	-0	2149	0	976.7	-0
4365	-0	-0	-0	2149	0	976.7	-0
4366	-0	-0	-0	2149	0	976.7	-0
4367	-0	-0	-0	2149	0	976.7	-0
4368	-0	-0	-0	2149	0	976.7	-0
4369	-0	-0	-0	2149	0	976.7	-0
4370	-0	-0	-0	2149	0	976.7	-0
4371	-0	-0	-0	2149	0	976.7	-0
4372	-0	-0	-0	2149	0	976.7	-0
4373	-0	-0	-0	2149	0	976.7	-0
4374	-0	-0	-0	2149	0	976.7	-0
4375	-0	-0	-0	2149	0	976.7	-0
4376	-17.7	30.21	3.81	2270.52	0	1100.49	10450.1
4377	-26.86	33.42	0.76	2994.02	0	1197.51	5852.69
4378	-81.02	82.55	-3.43	2402.48	0	1047.77	-5429.32
4379	-82.55	122.68	10.07	2501.59	0	1189.53	33398
4380	-112.92	198.97	-32.04	2652.14	0	1090.56	16757
4381	-202.26	289.92	-46.62	2497.9	0	1086.81	-11640.5
4382	-198.82	324.86	-40.13	2555.37	0	1090.58	-6371.35
4383	-170.9	340.27	-46.54	2554.47	0	1071.9	9797.66
4384	-92.16	343.93	-31.2	2584.82	0	1092.25	-22675.8
4385	-86.9	461.58	7.78	2483.86	0	1092.88	14393.6
4386	-30.06	567.93	-0.38	2551.38	0	1068.99	22948.7
4387	-32.2	623.32	-9.69	2473.19	0	1091.79	14682.1
4388	-94.53	797.58	-2.37	2478.67	0	1079.74	15581.3
4389	-108.03	850.98	-75.53	2468.97	0	1069.24	-14270.2
4390	-138.09	926.06	-51.65	2420.07	0	1077.44	-11370.9
4391	-116.73	967.25	-6.48	2466.06	0	1063.94	30228.5
4392	-137.48	993.5	12.05	2408.77	0	1070.2	13611.8
4393	-94.91	1006.62	12.44	2434.43	0	1066.23	-2769.76
4394	-159.91	1045.38	54.02	2419.21	0	1062.93	33826.7
4395	-128.56	1074.37	52.64	2409.65	0	1067.95	13798.2
4396	-123.29	1091.46	33.34	2410.23	0	1061.01	12481.5
4397	-149.99	1150.82	46.69	2394.75	0	1060.85	25174.7
4398	-98.04	1132.81	29.3	2402.55	0	1064.87	3396.7
4399	-148.09	1195.53	20.83	2377.15	0	1060.48	18421.8
4400	-126.88	1203.31	16.48	2392.03	0	1061.64	18818.3
4401	-124.21	1234.59	13.89	2366.56	0	1061.61	5159.96
4402	-139.92	1232.76	-0.08	2363.77	0	1060.69	21864.5
4403	-106.81	1255.8	2.06	2370.83	0	1062.98	13494.7
4404	-127.41	1262.36	-1.6	2340.87	0	1062.73	13439.7
4405	-109.41	1261.44	-0.15	2347.59	0	1062.57	17623.7
4406	-103.61	1295.93	-2.59	2335.1	0	1064	14741.6
4407	-97.35	1260.83	-9.69	2331.61	0	1062.64	17748.9
4408	-80.8	1322.33	4.04	2329.09	0	1060.86	14809
4409	-88.04	1277.16	-6.1	2316.93	0	1063.2	14374.3
4410	-64.54	1304.32	-4.35	2306.28	0	1058.96	17738.7
4411	-77.36	1295.17	7.32	2311.72	0	1062.1	19273.4
4412	-56.69	1276.55	-6.41	2302.03	0	1060.21	16521.1
4413	-57.98	1306.61	-0.15	2284.05	0	1058.44	18671.5
4414	-65.31	1266.63	1.45	2291.19	0	1061.93	22946.7
4415	-33.65	1294.56	3.36	2275.67	0	1058.08	18388.9
4416	-47.61	1266.02	-4.65	2270.3	0	1058.97	20864.2
4417	-38.6	1264.34	-3.74	2264.23	0	1059.72	18617.1
4418	-18.54	1268.01	-6.41	2254.41	0	1057.81	17326.7
4419	-20.98	1246.8	-10.15	2254.45	0	1058.08	20101.9
4420	-0.46	1259	-10.38	2236.51	0	1055.33	15047.3
4421	14.95	1228.64	-2.67	2240.24	0	1055.89	18109
4422	14.8	1219.94	1.6	2222.89	0	1057.55	21669.4
4423	39.75	1210.94	-5.42	2221.37	0	1056.06	15061.5
4424	39.14	1176.61	2.06	2208.75	0	1055.02	21261.3
4425	56.53	1183.01	9.61	2202.33	0	1055.5	20451.6
4426	69.05	1134.64	-1.68	2199.78	0	1054.38	14470.4
4427	72.48	1121.37	8.93	2175.81	0	1054.95	19046.6
4428	94.68	1103.97	17.09	2197.35	0	1052.28	15645.7
4429	80.41	1067.5	4.65	2153.5	0	1051.2	18778.5
4430	111.39	1056.52	29.07	2172.94	0	1052.39	13087
4431	105.21	996.4	13.89	2159.5	0	1048.99	18716.5
4432	108.26	986.02	20.37	2137.31	0	1051.4	13363.4
4433	125.89	941.31	19.84	2155.79	0	1049.3	17320.3
4434	110.4	897.83	21.59	2118.83	0	1048.6	15083.3
4435	148.85	884.55	26.93	2142.33	0	1048.41	12187.1
4436	116.5	807.5	19.99	2108.76	0	1048.41	19217.6
4437	146.41	811.31	34.1	2117.61	0	1046.72	11197.9
4438	138.24	746.15	28.23	2113.78	0	1045.51	15606.8
4439	125.43	709.84	25.18	2082.78	0	1045.01	14415.7
4440	154.5	664.52	32.58	2114.39	0	1047.12	11447.4
4441	117.49	625.61	29.98	2082.84	0	1044.72	14520.5
4442	135.42	582.73	24.95	2072.39	0	1041.1	8271.49
4443	130.16	533.75	31.43	2080.56	0	1047.48	13862.6
4444	107.5	499.88	31.51	2069.32	0	1044.63	11710.8
4445	128.25	444.49	21.74	2060.19	0	1039.1	12589.2
4446	102.84	410.16	32.96	2044.13	0	1051.68	10410.6
4447	108.49	367.74	25.94	2064.71	0	1042.43	11224.5
4448	96.44	332.95	21.44	2031.71	0	1038.86	10667.5
4449	80.95	303.34	23.57	2052.6	0	1050.51	10755.7
4450	85.53	267.79	16.71	2028.72	0	1044.18	10887.9
4451	75.3	250.09	23.42	2033.99	0	1047.95	9004.96
4452	67.06	202.48	14.88	2020.81	0	1043.96	12648.5
4453	71.26	205.84	19.15	2038.77	0	1050.89	5888.56
4454	52.72	149.99	13.12	2022.53	0	1068.94	9811.2
4455	62.03	156.86	8.24	2047.15	0	1043.1	11372.4
4456	44.1	119.17	6.71	1963.39	0	1065.85	7361.04
4457	45.39	110.78	3.89	2058.45	0	1039.67	10622.5
4458	35.4	94.91	8.32	1952.99	0	1078.26	8061.06
4459	30.75	62.71	-1.53	2011.59	0	1092.82	8668.62
4460	28.15	79.35	6.1	1986.63	0	1052.64	6997.73
4461	18.77	40.74	0.92	1714.34	0	1104.82	8109.1
4462	35.55	69.73	0.99	2191.44	0	1030.41	8391.1
4463	14.57	34.18	3.2	1801.82	0	1086.67	6759.76
4464	-0	-0	-0	2149	0	976.7	-0
4465	14.88	45.17	10.07	2267.45	0	1106.98	10745.8
4466	-0	-0	-0	2149	0	976.7	-0
4467	7.02	35.25	3.13	1878.83	0	1068.36	5114.27
4468	-0	-0	-0	2149	0	976.7	-0
4469	-0	-0	-0	2149	0	976.7	-0
4470	-0	-0	-0	2149	0	976.7	-0
4471	-0	-0	-0	2149	0	976.7	-0
4472	-0	-0	-0	2149	0	976.7	-0
4473	-0	-0	-0	2149	0	976.7	-0
4474	-0	-0	-0	2149	0	976.7	-0
4475	-0	-0	-0	2149	0	976.7	-0
4476	-0	-0	-0	2149	0	976.7	-0
4477	-0	-0	-0	2149	0	976.7	-0
4478	-0	-0	-0	2149	0	976.7	-0
4479	-0	-0	-0	2149	0	976.7	-0
4480	-0	-0	-0	2149	0	976.7	-0
4481	-0	-0	-0	2149	0	976.7	-0
4482	-0	-0	-0	2149	0	976.7	-0
4483	-0	-0	-0	2149	0	976.7	-0
4484	-0	-0	-0	2149	0	976.7	-0
4485	-0	-0	-0	2149	0	976.7	-0
4486	-0	-0	-0	2149	0	976.7	-0
4487	-0	-0	-0	2149	0	976.7	-0
4488	-0	-0	-0	2149	0	976.7	-0
4489	-0	-0	-0	2149	0	976.7	-0
4490	-0	-0	-0	2149	0	976.7	-0
4491	-0	-0	-0	2149	0	976.7	-0
4492	-0	-0	-0	2149	0	976.7	-0
4493	-69.2	78.89	-5.26	2433.52	0	999.62	17231.8
4494	-25.18	87.13	-8.09	2662.53	0	954.29	-4657.02
4495	-35.17	148.01	25.1	2458.63	0	970.52	-19718.7
4496	-128.86	214.08	31.13	2506.97	0	965.57	30645.4
4497	-80.03	272.22	49.97	2534.28	0	972.44	19004.4
4498	-98.95	297.85	65.38	2489.1	0	987.38	-17350.5
4499	-115.81	298.31	72.48	2525.22	0	982.36	53792.8
4500	-37.84	339.51	11.75	2495.33	0	993.77	16123.1
4501	-68.05	317.54	-15.34	2521.33	0	979.37	-12313.7
4502	-46.62	439.45	7.02	2449.35	0	990.71	40364.5
4503	-25.79	471.65	-44.78	2481.7	0	1002.82	-23546.6
4504	-36.32	547.79	-43.79	2447.34	0	988.91	6899.51
4505	-60.35	619.35	15.26	2433.45	0	1005.07	19801.7
4506	-105.59	693.82	23.65	2415.84	0	1004.44	826.31
4507	-94.99	811.77	27.16	2417.02	0	1002.43	35582.7
4508	-128.56	825.2	12.74	2407.31	0	1007.32	-6767.81
4509	-96.21	932.01	38.3	2395.19	0	1013.5	10636.6
4510	-107.65	960.08	-12.28	2397.22	0	1011.44	33373.1
4511	-107.42	1025.39	-54.78	2370.4	0	1015.6	-4841.16
4512	-78.28	1088.56	-19.23	2386.81	0	1016.55	5270.25
4513	-116.04	1123.81	-45.93	2351.05	0	1019.44	23374.9
4514	-85.07	1186.07	-64.24	2372.53	0	1021.39	-11874.9
4515	-113.68	1191.86	-38.6	2350.42	0	1015.76	24212.3
4516	-103.61	1258.39	-2.21	2338	0	1021.23	6812.16
4517	-94.76	1242.07	-38.53	2347.91	0	1017.39	350.37
4518	-116.5	1288.91	-9.23	2329.97	0	1016.71	27874.8
4519	-92.62	1271.36	1.3	2332.98	0	1017.29	694.79
4520	-116.04	1304.17	1.45	2315.55	0	1016.13	12285.9
4521	-102.46	1316.38	-2.29	2320.19	0	1014.28	19949.1
4522	-101.93	1323.39	11.22	2312.02	0	1014.81	2794.84
4523	-111.01	1341.09	31.2	2295.52	0	1015.37	12836.7
4524	-83.62	1344.15	18.77	2306.17	0	1013.28	17706.7
4525	-99.49	1372.83	30.29	2281.95	0	1014.21	7862.99
4526	-72.48	1370.85	46.39	2286.41	0	1011.9	14574.4
4527	-72.1	1386.11	43.26	2264.51	0	1012.65	13809.6
4528	-55.85	1390.99	35.86	2270.42	0	1010.96	12010.6
4529	-47.84	1408.69	57.68	2264.61	0	1010.77	16778.8
4530	-44.1	1402.59	52.11	2243.39	0	1011.86	9212.4
4531	-20.68	1412.35	48.37	2250.68	0	1008.98	13249.8
4532	-29.83	1389.47	60.27	2233.52	0	1011.97	19666.8
4533	6.03	1408.54	58.21	2244.49	0	1008.75	5816.05
4534	-12.74	1378.63	56.08	2215.15	0	1011.79	17437.7
4535	16.56	1365.36	54.93	2220.13	0	1011.77	15660.8
4536	17.47	1354.68	54.32	2213.1	0	1009.05	9657.77
4537	20.37	1334.84	52.19	2191.8	0	1010.38	15243.6
4538	61.87	1345.98	48.98	2206.04	0	1008.96	14403.3
4539	39.44	1296.39	44.63	2177.99	0	1011.08	14774.4
4540	85.37	1295.78	46.46	2186.78	0	1010.38	13053.9
4541	73.93	1260.99	33.42	2165.66	0	1010.3	11404.1
4542	93.31	1238.4	33.42	2164.18	0	1011.49	13024.3
4543	112.15	1204.38	32.5	2161.69	0	1011.95	14753.9
4544	99.33	1176.91	26.63	2146.21	0	1013.08	9442.99
4545	128.86	1142.88	17.32	2148.31	0	1011.56	11995.8
4546	119.93	1109.92	19.23	2132.56	0	1014.31	12568.7
4547	126.04	1062.93	7.32	2129.1	0	1013.84	8613.21
4548	148.85	1029.97	3.13	2131.76	0	1012.41	11079.8
4549	129.7	985.41	0.38	2103.62	0	1014.87	10672.5
4550	154.5	950.16	-2.21	2111.31	0	1015.78	9687.38
4551	155.03	906.52	-4.43	2112.16	0	1015.44	11523.6
4552	142.21	848.54	-16.17	2077.41	0	1014.3	11088.7
4553	167.77	824.28	-5.87	2097.07	0	1016.91	7073.25
4554	145.42	753.94	-14.65	2072.78	0	1017.41	16012.8
4555	158	727.08	-17.32	2084.66	0	1017.18	4090.18
4556	150.38	673.37	-23.19	2050.72	0	1013.77	10517.1
4557	151.6	628.81	-16.63	2054.56	0	1017.88	10110.4
4558	152.21	577.09	-21.82	2066.49	0	1018.56	8994.55
4559	132.45	526.28	-23.88	2017.52	0	1016.87	10610.3
4560	142.59	487.67	-19.07	2044.12	0	1018	6245.5
4561	120.93	432.13	-21.06	2013.93	0	1021.9	12152.3
4562	125.81	407.41	-22.43	2030.56	0	1011.34	8025.75
4563	97.5	354.16	-22.2	1973.85	0	1013.57	11306.7
4564	105.06	322.72	-12.13	2008.11	0	1026.04	9211.97
4565	104.83	301.97	-19.68	2063.1	0	1006.22	8386.31
4566	69.96	243.53	-12.44	1936.52	0	1017.08	8733.63
4567	95.06	228.88	-11.52	2047.23	0	1020.28	5858.66
4568	56.61	193.02	-18.16	1969.29	0	1007.19	10379.2
4569	60.35	177.31	-16.25	2001.78	0	1005.99	6795.89
4570	50.58	140.53	-9.69	1980.57	0	1031.25	7096.3
4571	40.82	124.51	-16.56	1954.9	0	997.33	12342.7
4572	32.35	107.27	-12.44	1929.48	0	1011.12	5756.71
4573	37.54	81.48	-9.77	2024.45	0	1024.51	9953.79
4574	31.43	88.65	-11.06	2029.53	0	997.75	9310.49
4575	13.89	55.24	-10.22	1816.31	0	1042.39	7675.15
4576	35.17	52.03	-8.01	2108.41	0	982.86	9071.43
4577	14.65	47.91	-4.96	1961.87	0	1016.38	7948.96
4578	-0	-0	-0	2149	0	976.7	-0
4579	21.21	35.25	-1.53	2161.92	0	1020.93	7346.48
4580	-0	-0	-0	2149	0	976.7	-0
4581	-0	-0	-0	2149	0	976.7	-0
4582	-0	-0	-0	2149	0	976.7	-0
4583	-0	-0	-0	2149	0	976.7	-0
4584	-0	-0	-0	2149	0	976.7	-0
4585	-0	-0	-0	2149	0	976.7	-0
4586	-0	-0	-0	2149	0	976.7	-0
4587	-0	-0	-0	2149	0	976.7	-0
4588	-0	-0	-0	2149	0	976.7	-0
4589	-0	-0	-0	2149	0	976.7	-0
4590	-0	-0	-0	2149	0	976.7	-0
4591	-0	-0	-0	2149	0	976.7	-0
4592	-0	-0	-0	2149	0	976.7	-0
4593	-0	-0	-0	2149	0	976.7	-0
4594	-0	-0	-0	2149	0	976.7	-0
4595	-0	-0	-0	2149	0	976.7	-0
4596	-0	-0	-0	2149	0	976.7	-0
4597	-0	-0	-0	2149	0	976.7	-0
4598	-0	-0	-0	2149	0	976.7	-0
4599	-0	-0	-0	2149	0	976.7	-0
4600	-0	-0	-0	2149	0	976.7	-0
4601	-0	-0	-0	2149	0	976.7	-0
4602	-0	-0	-0	2149	0	976.7	-0
4603	-0	-0	-0	2149	0	976.7	-0
4604	-0	-0	-0	2149	0	976.7	-0
4605	-0	-0	-0	2149	0	976.7	-0
4606	-0	-0	-0	2149	0	976.7	-0
4607	-0	-0	-0	2149	0	976.7	-0
4608	-29.14	62.1	11.67	2533.36	0	1187.38	5265.26
4609	-105.74	65.77	-14.65	2559.45	0	1089.99	-75.69
4610	-47.38	140.99	-0.69	2553.05	0	1171.94	29145
4611	-155.79	198.06	-41.28	2630.11	0	1154.3	10108.1
4612	-206.99	315.25	-67.75	2510.79	0	1098.82	-21140.6
4613	-194.78	315.4	-56.84	2548.3	0	1117.67	2219.6
4614	-161.13	328.37	-66.15	2560.6	0	1099.75	-5497.02
4615	-61.11	382.69	-19.23	2540.38	0	1103.26	-11704.3
4616	-79.12	407.87	-15.87	2479.16	0	1109.01	12063.4
4617	-35.1	551.15	2.29	2528.67	0	1101.15	504.79
4618	-3.51	623.78	-10.45	2446.96	0	1104.72	30650.8
4619	-108.03	717.32	-25.71	2438.66	0	1102.98	26823.6
4620	-98.19	854.64	-79.12	2445.78	0	1091.49	-25618.3
4621	-116.12	878.14	-70.95	2394.12	0	1099.34	4298.69
4622	-106.81	966.95	-39.44	2427.84	0	1088.38	5668.32
4623	-116.96	968.48	-7.63	2387.63	0	1089.73	23615.8
4624	-87.97	1020.51	23.96	2398.54	0	1089.46	11165.9
4625	-129.47	1029.82	38.76	2402.6	0	1087.84	10116.5
4626	-114.14	1060.49	47	2371.76	0	1088.97	28801.2
4627	-106.74	1071.78	31.51	2385.78	0	1086.26	13085.4
