Devices,,,,,,,,,,,,,
1000,,,,,,,,,,,,,
,,Fx1 - Voltage,Fy1 - Voltage,Fz1 - Voltage,Fx2 - Voltage,Fy2 - Voltage,Fz2 - Voltage,Fx3 - Voltage,Fy3 - Voltage,Fz3 - Voltage,Fx4 - Voltage,Fy4 - Voltage,Fz4 - Voltage
Frame,Sub Frame,Fx1,Fy1,Fz1,Fx2,Fy2,Fz2,Fx3,Fy3,Fz3,Fx4,Fy4,Fz4
,,V,V,V,V,V,V,V,V,V,V,V,V
2584,1,0.0357346,-0.0939517,-0.115402,0.113975,-0.0071875,0.191933,-0.195612,-0.16608,-0.134747,0.0609311,-0.130496,0.164633
2584,2,0.0665573,-0.0460391,-0.106552,0.128928,-0.079209,0.196205,-0.162042,-0.188663,-0.162518,0.0725278,-0.0935696,0.175925
2584,3,0.0445847,-0.00117828,-0.122726,0.180808,-0.101487,0.180946,-0.119012,-0.230472,-0.153058,0.081683,-0.0471829,0.171957
2584,4,0.0299362,0.0162167,-0.144089,0.174094,-0.0758521,0.158974,-0.12359,-0.259769,-0.145428,0.0551328,-0.0255154,0.174399
2584,5,-0.00729523,-0.000262756,-0.159042,0.176536,-0.0431982,0.156532,-0.100092,-0.242679,-0.144818,0.0505551,-0.00567902,0.144797
2584,6,0.0262741,0.00584076,-0.163925,0.171653,-0.0505225,0.16996,-0.120538,-0.176456,-0.14726,0.0475034,-0.0407742,0.124655
2584,7,-0.00119171,0.0229306,-0.168503,0.203696,-0.0477759,0.163246,-0.074762,-0.145938,-0.166791,0.0508603,-0.117679,0.146323
2584,8,0.0314621,0.0424619,-0.161484,0.300742,-0.0645605,0.149208,-0.0857483,-0.14075,-0.157635,0.0249203,-0.173526,0.171652
2584,9,-0.00363312,0.0326962,-0.162094,0.254661,-0.0938574,0.158058,-0.0378357,-0.148075,-0.156415,0.039874,-0.185428,0.191794
2585,0,0.0455002,0.0473447,-0.155991,0.26168,-0.130173,0.159889,-0.0653015,-0.170352,-0.146344,0.0340756,-0.153384,0.167685
2585,1,0.0339035,0.0647397,-0.168198,0.258628,-0.148484,0.161415,-0.0631653,-0.200565,-0.14787,0.0639829,-0.143618,0.169211
2585,2,0.0738815,0.0717587,-0.182846,0.241538,-0.126816,0.151955,-0.104669,-0.221622,-0.131085,0.0673398,-0.125613,0.153037
2585,3,0.0546555,0.0439877,-0.173996,0.235129,-0.0691382,0.144325,-0.0854431,-0.218265,-0.145428,0.0710019,-0.12073,0.186911
2585,4,0.0491623,0.014996,-0.183456,0.231467,-0.0248877,0.144936,-0.0909363,-0.271366,-0.136578,0.0655087,-0.103946,0.232687
2585,5,0.0278,0.00584076,-0.173386,0.209495,0.0129541,0.115944,-0.0735413,-0.354984,-0.108502,0.0429257,-0.00323761,0.195761
2585,6,0.0293259,0.0494809,-0.184677,0.218345,-0.04625,0.137611,-0.0533997,-0.396183,-0.111859,0.0636777,0.0443698,0.203696
2585,7,0.0308517,0.0476498,-0.173996,0.249167,-0.0511328,0.112282,-0.0476013,-0.406253,-0.12193,0.0652036,0.0901462,0.168295
2585,8,0.00155487,0.0180478,-0.188034,0.25405,-0.0331274,0.112587,-0.041803,-0.383365,-0.148175,0.0371274,0.100827,0.159445
2585,9,-0.039949,-0.0612979,-0.170639,0.229636,-0.00535644,0.146156,-0.0482117,-0.353153,-0.145428,0.0108823,0.0590183,0.14968
2586,0,-0.0545975,-0.145221,-0.126389,0.288535,0.0330957,0.155006,-0.0555359,-0.277774,-0.14726,-0.0129214,0.0315524,0.0996307
2586,1,-0.0524612,-0.152545,-0.122726,0.249778,0.000747071,0.198036,-0.0588928,-0.213382,-0.140546,0.00813568,-0.100589,0.141135
2586,2,0.00338593,-0.123249,-0.116013,0.251304,-0.00657715,0.175148,-0.0772034,-0.138309,-0.163739,0.0349911,-0.167727,0.162497
2586,3,0.00521698,-0.0664859,-0.154465,0.236655,-0.030686,0.171791,-0.0674377,-0.121219,-0.172894,0.0587949,-0.197024,0.196677
2586,4,0.0366501,-0.0420718,-0.155685,0.212241,-0.0300757,0.156837,-0.118097,-0.150821,-0.14726,0.0615414,-0.147586,0.182028
2586,5,-0.0133987,-0.0558047,-0.148666,0.128928,0.01448,0.133644,-0.107416,-0.161808,-0.128339,0.0679501,-0.109439,0.16738
2586,6,0.040007,-0.0277286,-0.163925,0.128318,0.0303491,0.133949,-0.173029,-0.12244,-0.126202,0.0636777,-0.131106,0.142661
2586,7,0.0213913,-0.0603824,-0.157822,0.144797,0.0709375,0.14463,-0.13244,-0.0476718,-0.161908,0.0880917,-0.160098,0.140524
2586,8,0.0482468,-0.0844913,-0.159348,0.185386,0.0883325,0.15226,-0.147394,0.00146149,-0.156415,0.0679501,-0.203128,0.12435
2586,9,0.0180344,-0.138813,-0.152634,0.12374,0.107253,0.162941,-0.116876,0.0185513,-0.168317,0.0825986,-0.251956,0.160361
2587,0,0.0216965,-0.17696,-0.13768,0.128318,0.0865015,0.165077,-0.138239,-0.0199008,-0.138715,0.0591,-0.27637,0.180502
2587,1,-0.0100418,-0.199543,-0.127609,0.183555,0.0416406,0.188271,-0.140375,-0.0910068,-0.113995,0.0548276,-0.289187,0.214377
2587,2,0.0207809,-0.222431,-0.0897675,0.168601,-0.0422827,0.265785,-0.176996,-0.187747,-0.0441101,0.0633725,-0.289492,0.243369
2587,3,0.0604538,-0.2914,-0.0372772,0.0950537,-0.108811,0.370461,-0.213922,-0.30463,0.0187561,0.0923642,-0.281558,0.252829
2587,4,0.169096,-0.374713,0.0179596,0.0266943,-0.133835,0.434547,-0.307611,-0.378177,0.0739929,0.17171,-0.298343,0.264426
2587,5,0.304594,-0.443378,0.0414581,-0.160378,-0.128342,0.476662,-0.429071,-0.36597,0.0517151,0.313922,-0.331302,0.27114
2587,6,0.440703,-0.479084,0.0548859,-0.182351,-0.160691,0.531593,-0.511163,-0.330875,0.049884,0.481158,-0.316958,0.218954
2587,7,0.592375,-0.463214,0.0847931,-0.192727,-0.275742,0.638405,-0.563348,-0.294864,0.0544617,0.60506,-0.339541,0.205832
2587,8,0.700713,-0.431171,0.161392,-0.225991,-0.437791,0.737587,-0.543817,-0.376041,0.131976,0.71828,-0.387759,0.226584
2587,9,0.810576,-0.341754,0.247147,-0.261392,-0.67064,0.850502,-0.518182,-0.518863,0.258624,0.767718,-0.461001,0.269003
2588,0,0.87039,-0.245319,0.335037,-0.236978,-0.929124,0.967995,-0.466302,-0.707462,0.356281,0.810748,-0.509524,0.355673
2588,1,0.93875,-0.176044,0.393021,-0.359353,-1.10277,1.04704,-0.504144,-0.932376,0.445697,0.881854,-0.45856,0.409384
2588,2,1.08737,-0.146442,0.41774,-0.513772,-1.19188,1.09037,-0.689386,-1.17194,0.497577,1.00972,-0.305056,0.431052
2588,3,1.26468,-0.227924,0.456802,-0.752725,-1.20439,1.12974,-0.961298,-1.43561,0.538165,1.20809,-0.11188,0.458212
2588,4,1.45297,-0.380207,0.553543,-0.936746,-1.1928,1.19077,-1.23657,-1.72675,0.608966,1.37166,0.128293,0.440207
2588,5,1.62936,-0.464435,0.60939,-1.06858,-1.27214,1.31986,-1.42822,-1.96021,0.662067,1.54439,0.246701,0.502463
2588,6,1.77585,-0.529132,0.714066,-1.23185,-1.31609,1.34397,-1.51977,-2.16162,0.738055,1.66616,0.333982,0.516501
2588,7,1.85153,-0.485187,0.756485,-1.15189,-1.4351,1.39097,-1.4804,-2.26233,0.784442,1.71773,0.361753,0.514975
2588,8,1.79599,-0.453144,0.810806,-1.10856,-1.54039,1.44163,-1.32202,-2.28278,0.838763,1.64052,0.350461,0.496054
2588,9,1.61014,-0.432086,0.842239,-0.871438,-1.60631,1.49503,-1.03973,-2.18512,0.869281,1.43819,0.272641,0.473166
2589,0,1.28573,-0.444904,0.863602,-0.498818,-1.65514,1.57743,-0.692743,-2.12287,0.945575,1.11074,0.129819,0.494528
2589,1,0.944243,-0.519062,0.928299,-0.23301,-1.6884,1.62931,-0.338739,-2.08869,0.995624,0.757037,0.0422336,0.498495
2589,2,0.658903,-0.555988,1.01192,0.00777344,-1.81871,1.70713,-0.0112854,-2.15064,1.03743,0.464068,-0.0200223,0.548849
2589,3,0.517302,-0.529132,1.10866,0.276938,-1.99876,1.74375,0.222479,-2.29712,1.06703,0.263568,0.0181247,0.5577
2589,4,0.427885,-0.432392,1.15138,0.40084,-2.15288,1.74253,0.399176,-2.50312,1.08351,0.200396,0.151181,0.538779
2589,5,0.459013,-0.340839,1.15413,0.472556,-2.2603,1.73307,0.404669,-2.62946,1.06703,0.21535,0.326047,0.460654
2589,6,0.475493,-0.433002,1.188,0.390159,-2.20598,1.71964,0.397345,-2.65967,1.05025,0.29378,0.42584,0.417624
2589,7,0.577422,-0.644794,1.20998,0.363608,-2.04149,1.71079,0.279852,-2.6493,1.10732,0.374347,0.358396,0.413962
2589,8,0.647307,-0.976215,1.25179,0.272361,-1.81841,1.73734,0.231024,-2.60749,1.19124,0.464679,0.171933,0.459738
2589,9,0.754729,-1.32869,1.36745,0.277244,-1.66521,1.79472,0.224005,-2.56507,1.30507,0.518695,-0.071597,0.53237
2590,0,0.784636,-1.58931,1.43886,0.380393,-1.54253,1.83439,0.325934,-2.57727,1.39968,0.502826,-0.29346,0.61904
2590,1,0.756255,-1.75746,1.46785,0.508872,-1.42198,1.82157,0.456244,-2.60199,1.47811,0.429583,-0.443301,0.669699
2590,2,0.681792,-1.92989,1.47609,0.625754,-1.30876,1.82371,0.546881,-2.57544,1.49306,0.299273,-0.596804,0.735922
2590,3,0.530119,-2.16182,1.50813,0.694724,-1.1635,1.82279,0.626837,-2.50403,1.50893,0.18056,-0.721011,0.748434
2590,4,0.460234,-2.33333,1.52827,0.697776,-1.08934,1.85697,0.606696,-2.43537,1.5425,0.074664,-1.00513,0.826865
2590,5,0.411406,-2.46883,1.56764,0.661765,-1.08629,1.89634,0.581061,-2.3667,1.5602,0.0792416,-1.36035,0.958701
2590,6,0.498686,-2.52712,1.64058,0.576926,-1.19005,1.95097,0.488898,-2.3609,1.63985,0.159503,-1.68689,1.06673
2590,7,0.660124,-2.47615,1.67812,0.438376,-1.36339,2.00132,0.381476,-2.35694,1.71523,0.374041,-1.98566,1.19124
2590,8,0.930815,-2.40078,1.73305,0.260154,-1.47752,1.98026,0.182806,-2.3313,1.80831,0.622149,-2.23011,1.2593
2590,9,1.19906,-2.34981,1.73976,0.0398169,-1.53215,1.97599,-0.0393616,-2.18299,1.85836,0.900164,-2.52765,1.33468
2591,0,1.4487,-2.42122,1.74281,-0.17167,-1.4525,1.95798,-0.282892,-1.92176,1.91146,1.13698,-2.88806,1.36703
2591,1,1.61288,-2.58968,1.74281,-0.394143,-1.31792,1.95982,-0.506281,-1.60376,1.93709,1.2679,-3.27198,1.41006
2591,2,1.61563,-2.82466,1.74464,-0.576943,-1.09087,1.99308,-0.673822,-1.37122,1.98073,1.27187,-3.62415,1.47689
2591,3,1.53171,-3.03585,1.79378,-0.71885,-0.930649,1.98728,-0.813593,-1.2284,2.02346,1.18184,-3.8515,1.51015
2591,4,1.43924,-3.06362,1.79286,-0.821999,-0.938584,2.03519,-0.901178,-1.13715,2.04116,1.10768,-4.03095,1.56539
2591,5,1.36539,-3.02333,1.81575,-0.910806,-0.9749,1.99827,-0.98266,-1.10175,2.05733,1.07381,-4.07978,1.57088
2591,6,1.366,-2.92385,1.81514,-1.01304,-1.05119,1.98698,-1.0852,-1.07184,2.04177,1.07198,-4.08649,1.57668
2591,7,1.36233,-2.88784,1.8188,-1.15189,-1.14183,2.00925,-1.21734,-1.04346,2.0381,1.10982,-4.14356,1.61025
2591,8,1.36447,-2.9327,1.84688,-1.28373,-1.14702,2.01048,-1.33605,-1.02607,2.06679,1.11837,-4.18079,1.61056
2591,9,1.36996,-2.93605,1.83986,-1.42564,-1.20653,2.077,-1.45294,-1.03278,2.10738,1.14492,-4.22351,1.63222
2592,0,1.39194,-2.90798,1.90273,-1.53947,-1.26268,2.08128,-1.57623,-1.09168,2.14522,1.13698,-4.12403,1.57638
2592,1,1.37851,-2.73799,1.91646,-1.63468,-1.37712,2.09409,-1.64733,-1.1695,2.14644,1.08785,-3.87653,1.47719
2592,2,1.29001,-2.58236,1.94514,-1.68565,-1.45403,2.07578,-1.69006,-1.2934,2.16078,0.990191,-3.59302,1.38412
2592,3,1.12765,-2.51216,1.98482,-1.67558,-1.47722,2.06846,-1.65496,-1.33338,2.14339,0.8492,-3.31714,1.28921
2592,4,0.953093,-2.52742,2.00557,-1.6179,-1.47661,2.11301,-1.54601,-1.34101,2.16201,0.685016,-3.20087,1.24801
2592,5,0.821257,-2.65682,2.07423,-1.5178,-1.43358,2.14292,-1.43524,-1.33704,2.19405,0.565692,-3.17157,1.2004
2592,6,0.780363,-2.74532,2.12245,-1.43144,-1.46104,2.20579,-1.31561,-1.36298,2.23799,0.520526,-3.20972,1.17049
2592,7,0.813017,-2.78865,2.18349,-1.37833,-1.51903,2.20975,-1.28478,-1.50824,2.30208,0.515948,-3.14197,1.10915
2592,8,0.810271,-2.75417,2.23048,-1.35636,-1.61852,2.18961,-1.28631,-1.77344,2.36403,0.502215,-2.94696,1.06948
2592,9,0.788908,-2.62081,2.24879,-1.3411,-1.76744,2.15971,-1.30035,-2.16315,2.43849,0.451861,-2.65552,1.02187
2593,0,0.722075,-2.47737,2.28358,-1.26603,-1.94261,2.14231,-1.2445,-2.53791,2.51876,0.39693,-2.41291,1.01607
2593,1,0.69644,-2.31655,2.31563,-1.14518,-2.13976,2.16154,-1.10504,-2.82202,2.58773,0.34505,-2.2768,1.03835
2593,2,0.621367,-2.22652,2.35591,-0.973367,-2.26183,2.17924,-0.899652,-3.09851,2.67318,0.297442,-2.17823,1.06582
2593,3,0.55667,-2.18685,2.40474,-0.835122,-2.32591,2.19053,-0.725092,-3.38843,2.77236,0.221759,-2.09186,1.1296
2593,4,0.47061,-2.19173,2.42366,-0.717324,-2.30577,2.18137,-0.586542,-3.76197,2.86971,0.15401,-1.93042,1.1946
2593,5,0.4523,-2.22347,2.45692,-0.618447,-2.27312,2.1414,-0.525201,-4.13672,2.9869,0.143329,-1.7583,1.2654
2593,6,0.541716,-2.18227,2.45631,-0.525979,-2.30333,2.11149,-0.459589,-4.44831,3.06807,0.195514,-1.65271,1.32796
2593,7,0.672331,-2.15938,2.45509,-0.421609,-2.34178,2.06815,-0.388788,-4.65064,3.12697,0.337726,-1.67163,1.40273
2593,8,0.880766,-2.18959,2.467,-0.342874,-2.37322,2.03306,-0.349725,-4.77698,3.18251,0.485736,-1.75556,1.42531
2593,9,1.00894,-2.29549,2.45601,-0.281533,-2.36711,2.05686,-0.307916,-4.86579,3.22036,0.596515,-1.86206,1.46987
2594,0,1.09866,-2.48317,2.49232,-0.246743,-2.27312,2.03642,-0.280756,-4.93659,3.26888,0.696612,-1.96308,1.49856
2594,1,1.20212,-2.55642,2.46913,-0.167703,-2.20537,2.04679,-0.198968,-4.89203,3.28749,0.79732,-2.07141,1.51839
2594,2,1.33304,-2.52498,2.4615,-0.0813379,-2.22032,2.05289,-0.0668274,-4.79316,3.3116,0.949298,-2.19074,1.5367
2594,3,1.47769,-2.40352,2.44411,-0.00138184,-2.25603,2.04527,0.0460876,-4.7074,3.31069,1.08388,-2.19593,1.51565
2594,4,1.59488,-2.21218,2.38887,0.0181494,-2.35277,2.06632,0.0906433,-4.65644,3.31893,1.19374,-2.21912,1.54006
2594,5,1.68521,-2.13375,2.36293,-0.0206079,-2.34544,2.0474,0.0637878,-4.60395,3.3055,1.26454,-2.2295,1.56631
2594,6,1.72854,-2.1249,2.2964,-0.077981,-2.27739,2.06968,0.0112976,-4.45441,3.25972,1.28804,-2.34363,1.64443
2594,7,1.71786,-2.24697,2.25856,-0.120095,-2.12267,2.05289,-0.0161682,-4.28473,3.22005,1.29567,-2.51483,1.72164
2594,8,1.72702,-2.34218,2.20149,-0.107888,-1.98381,2.04069,0.00794067,-4.04273,3.18404,1.31368,-2.65827,1.69875
2594,9,1.78287,-2.33669,2.1075,-0.0929346,-1.9475,2.06388,0.0250305,-3.79248,3.11141,1.36556,-2.81452,1.69509
2595,0,1.82559,-2.36843,2.07057,-0.107583,-1.86296,2.02665,0.00855103,-3.66462,3.05861,1.39485,-2.80384,1.64046
2595,1,1.7847,-2.38887,2.02907,-0.131692,-1.8535,2.05045,-0.0161682,-3.67713,3.06075,1.35396,-2.70954,1.60171
2595,2,1.76517,-2.47524,2.04311,-0.141152,-1.77538,2.07548,0.00427856,-3.64234,3.04732,1.3564,-2.66681,1.59774
2595,3,1.7789,-2.55764,2.06203,-0.0489893,-1.70549,2.06541,0.126654,-3.49616,3.01467,1.37105,-2.69428,1.58004
2595,4,1.82986,-2.532,2.0071,0.0572119,-1.66246,2.09715,0.255438,-3.32038,2.95882,1.41164,-2.78949,1.58523
2595,5,1.82498,-2.54421,1.98268,0.136252,-1.62248,2.06632,0.364691,-3.24164,2.93898,1.43239,-2.79834,1.53762
2595,6,1.78256,-2.47737,1.89723,0.189353,-1.60417,2.08829,0.390326,-3.23371,2.91548,1.36678,-2.82215,1.54616
2595,7,1.6727,-2.47768,1.86977,0.179893,-1.54039,2.0416,0.383917,-3.32465,2.94692,1.27584,-2.83924,1.57912
2595,8,1.53323,-2.47402,1.86397,0.179587,-1.52208,1.98881,0.368658,-3.43238,3.00368,1.14339,-2.88013,1.63802
2595,9,1.44626,-2.41939,1.86427,0.181113,-1.61302,1.98423,0.356451,-3.50074,3.04488,1.04482,-2.94269,1.67464
2596,0,1.39529,-2.37667,1.88655,0.203391,-1.74455,1.9882,0.364691,-3.56971,3.07662,1.00148,-3.0138,1.69234
2596,1,1.3602,-2.29976,1.86794,0.245505,-1.79033,1.9763,0.360724,-3.61151,3.0815,0.909015,-3.09375,1.7192
2596,2,1.24393,-2.37789,1.87343,0.264426,-1.74181,1.99888,0.37171,-3.693,3.07631,0.810748,-3.10199,1.75521
2596,3,1.12857,-2.4966,1.89876,0.285789,-1.74364,2.0001,0.355841,-3.78424,3.11965,0.692645,-3.12732,1.78756
2596,4,1.0242,-2.58297,1.8954,0.326377,-1.63957,1.9763,0.38941,-3.85352,3.13765,0.609332,-3.1847,1.82601
2596,5,0.987273,-2.59517,1.89479,0.35781,-1.60112,1.91984,0.417181,-3.98658,3.21212,0.562945,-3.2381,1.89254
2596,6,0.926848,-2.49996,1.84718,0.378867,-1.61699,1.88596,0.417792,-4.19684,3.25881,0.477191,-3.13465,1.89651
2596,7,0.812102,-2.41024,1.82338,0.360862,-1.6295,1.84751,0.397345,-4.47211,3.31618,0.372821,-2.93903,1.90719
2596,8,0.698271,-2.31594,1.81026,0.329124,-1.64507,1.81913,0.359503,-4.63233,3.33815,0.253497,-2.84107,1.9493
2596,9,0.582304,-2.27993,1.81117,0.325461,-1.69634,1.80448,0.3534,-4.62287,3.31282,0.171405,-2.81024,1.97616
2597,0,0.536223,-2.25032,1.83803,0.315085,-1.73265,1.81089,0.339056,-4.48645,3.26888,0.105182,-2.86212,1.9847
2597,1,0.492888,-2.20119,1.82155,0.306235,-1.73723,1.83683,0.300299,-4.35797,3.17885,0.0383481,-2.9076,1.99325
2597,2,0.41812,-2.14473,1.80324,0.265952,-1.73418,1.8292,0.227667,-4.40131,3.18587,-0.0370303,-2.83222,1.94564
2597,3,0.355559,-2.0074,1.72664,0.208579,-1.85747,1.84141,0.131842,-4.50629,3.17977,-0.123395,-2.71686,1.91146
2597,4,0.292082,-1.92348,1.68727,0.150291,-1.85442,1.79716,0.0656189,-4.58838,3.16878,-0.152082,-2.61829,1.91543
2597,5,0.286284,-1.83895,1.64943,0.137473,-1.88921,1.73551,0.0686707,-4.5597,3.14193,-0.161847,-2.59113,1.89895
2597,6,0.300932,-1.76509,1.58138,0.179587,-1.93193,1.73521,0.154425,-4.4065,3.08211,-0.105695,-2.66834,1.89834
2597,7,0.316191,-1.74282,1.53133,0.226279,-1.86266,1.72788,0.236212,-4.17212,3.00612,-0.0669376,-2.71442,1.84524
2597,8,0.322295,-1.69826,1.44435,0.220481,-1.80467,1.77641,0.260626,-3.95636,2.90389,-0.0522891,-2.72449,1.81075
2597,9,0.295439,-1.70406,1.41017,0.163108,-1.71068,1.78953,0.189215,-3.87397,2.85994,-0.0809756,-2.64637,1.7839
2598,0,0.26248,-1.69307,1.39919,0.0694189,-1.71526,1.80021,0.0824036,-3.8407,2.82149,-0.129193,-2.52643,1.75887
2598,1,0.232878,-1.65432,1.38728,0.00533203,-1.69542,1.78068,-0.00426636,-3.82544,2.7983,-0.163068,-2.46784,1.77474
2598,2,0.232878,-1.56826,1.35371,-0.0184717,-1.66887,1.73307,-0.0256287,-3.75617,2.75649,-0.161237,-2.47699,1.78176
2598,3,0.213652,-1.45565,1.26338,0.015708,-1.73479,1.71079,0.018927,-3.70307,2.73513,-0.155133,-2.60486,1.83944
2598,4,0.197173,-1.43062,1.19044,0.0599585,-1.73265,1.69614,0.0674499,-3.63868,2.72383,-0.137738,-2.7135,1.84432
2598,5,0.17581,-1.46999,1.14009,0.0968848,-1.67925,1.71201,0.137335,-3.55445,2.69942,-0.125531,-2.86853,1.88705
2598,6,0.121794,-1.56673,1.13124,0.15853,-1.61821,1.66319,0.204779,-3.50287,2.69179,-0.149335,-2.98969,1.93526
2598,7,0.072966,-1.61953,1.11934,0.209495,-1.50285,1.61314,0.287787,-3.487,2.69759,-0.172528,-3.0492,1.96242
2598,8,0.0693039,-1.58168,1.09401,0.279685,-1.47997,1.59147,0.361945,-3.47449,2.69576,-0.188092,-3.03943,1.93862
2598,9,0.0467209,-1.48555,1.07936,0.36727,-1.5645,1.56797,0.473334,-3.46228,2.70034,-0.20152,-3.0553,1.9255
2599,0,0.0601486,-1.37477,1.03999,0.454551,-1.64079,1.5817,0.56153,-3.43604,2.73848,-0.221967,-3.19751,1.97707
2599,1,0.0125412,-1.40865,1.05434,0.535117,-1.61699,1.56705,0.663153,-3.3338,2.76351,-0.225324,-3.40137,2.00728
2599,2,0.0137619,-1.50417,1.08089,0.57418,-1.54558,1.54447,0.680853,-3.18183,2.77938,-0.263776,-3.62445,2.02865
2599,3,-0.0732132,-1.60854,1.0641,0.586997,-1.42229,1.50632,0.704657,-3.133,2.79097,-0.304364,-3.77948,2.05947
2599,4,-0.132417,-1.63082,1.03236,0.617515,-1.32066,1.4343,0.703741,-3.15284,2.82881,-0.364179,-3.85242,2.06924
2599,5,-0.22458,-1.56459,0.95668,0.694419,-1.31792,1.39738,0.782172,-3.22913,2.84133,-0.429792,-3.83777,2.09762
2599,6,-0.281953,-1.48555,0.934708,0.779868,-1.3466,1.35892,0.881049,-3.33655,2.85659,-0.481977,-3.74805,2.11196
2599,7,-0.362825,-1.43337,0.949051,0.883323,-1.37254,1.31742,0.986945,-3.45374,2.87154,-0.578107,-3.66901,2.144
2599,8,-0.460786,-1.45015,0.952713,0.95626,-1.34691,1.30033,1.08948,-3.52515,2.87184,-0.64433,-3.60645,2.17116
2599,9,-0.528841,-1.56032,0.993301,1.01028,-1.23949,1.28202,1.1493,-3.51508,2.83614,-0.718183,-3.49781,2.1141
2600,0,-0.604524,-1.62777,0.949966,1.05361,-1.13664,1.28049,1.19324,-3.47785,2.77816,-0.768842,-3.36383,2.03383
2600,1,-0.656404,-1.66988,0.928909,1.09542,-1.0164,1.24052,1.20545,-3.48975,2.75283,-0.828046,-3.21308,1.95754
2600,2,-0.658235,-1.64913,0.88649,1.11465,-0.970017,1.22251,1.20789,-3.48029,2.7101,-0.814618,-3.08002,1.89895
2600,3,-0.604524,-1.58992,0.882523,1.13998,-0.991379,1.19352,1.21644,-3.45679,2.68538,-0.78349,-2.97931,1.83486
2600,4,-0.567293,-1.51943,0.862076,1.12807,-1.01122,1.145,1.20606,-3.40338,2.59413,-0.743512,-2.90699,1.8315
2600,5,-0.584993,-1.4355,0.808975,1.1122,-1.00359,1.08121,1.18836,-3.44367,2.57857,-0.748395,-2.75043,1.73965
2600,6,-0.619173,-1.3763,0.74794,1.09176,-1.00572,1.07969,1.1612,-3.41346,2.52242,-0.796003,-2.60364,1.66305
2600,7,-0.67563,-1.35921,0.713455,1.08779,-0.976426,1.07481,1.19172,-3.30359,2.43056,-0.815839,-2.55176,1.6606
2600,8,-0.696077,-1.31038,0.678055,1.13875,-0.933701,1.03849,1.21064,-3.23249,2.386,-0.856427,-2.45044,1.60171
2600,9,-0.682344,-1.21395,0.642349,1.15401,-0.985581,1.07877,1.2494,-3.15497,2.33657,-0.813398,-2.4065,1.59255
2601,0,-0.609102,-1.14772,0.676224,1.19033,-1.01823,1.03239,1.25855,-3.11194,2.27523,-0.789289,-2.2829,1.52602
2601,1,-0.51938,-1.02382,0.638687,1.16592,-1.08019,1.03361,1.24482,-3.09973,2.23342,-0.676374,-2.20386,1.49001
2601,2,-0.400667,-0.949054,0.583755,1.14669,-1.0576,0.998207,1.18317,-3.10797,2.21846,-0.597028,-2.13428,1.45797
2601,3,-0.375948,-0.956378,0.541641,1.11922,-0.954148,0.954872,1.16822,-3.06617,2.15956,-0.539655,-2.07965,1.47872
2601,4,-0.312471,-0.967975,0.497086,1.13326,-0.878464,0.9506,1.13984,-3.00513,2.14644,-0.520429,-2.11048,1.50069
2601,5,-0.309419,-0.969501,0.462296,1.16561,-0.80156,0.912148,1.19568,-2.94257,2.10921,-0.494794,-2.11536,1.50924
2601,6,-0.279817,-0.909381,0.438797,1.20437,-0.815293,0.885292,1.21674,-2.91938,2.07198,-0.484113,-2.15168,1.56692
2601,7,-0.314607,-0.865741,0.433914,1.26021,-0.841843,0.852333,1.25123,-2.95569,2.01522,-0.499066,-2.1001,1.59164
2601,8,-0.341463,-0.802875,0.415604,1.30324,-0.907456,0.870033,1.26801,-3.0149,2.01705,-0.554914,-2.07569,1.60506
2601,9,-0.401277,-0.784564,0.412552,1.33926,-0.915391,0.85569,1.31287,-3.01062,2.00392,-0.577191,-2.07782,1.58279
2602,0,-0.371675,-0.76015,0.387833,1.36581,-0.911118,0.844704,1.31776,-2.8916,1.98256,-0.566815,-2.20386,1.59316
2602,1,-0.359773,-0.746723,0.348465,1.39266,-0.846116,0.796791,1.34278,-2.74482,1.93557,-0.536298,-2.36103,1.62459
2602,2,-0.330171,-0.714069,0.304825,1.42837,-0.794236,0.75132,1.3379,-2.64685,1.9142,-0.53935,-2.43091,1.59164
2602,3,-0.386934,-0.69057,0.255081,1.44973,-0.763718,0.736977,1.35407,-2.63434,1.88643,-0.561628,-2.45807,1.61696
2602,4,-0.430574,-0.656085,0.227615,1.47323,-0.720688,0.682961,1.33027,-2.68683,1.87789,-0.655316,-2.34973,1.55501
2602,5,-0.537691,-0.618244,0.198929,1.46072,-0.73259,0.688148,1.35743,-2.66242,1.82326,-0.703839,-2.32624,1.56508
2602,6,-0.582552,-0.630451,0.197403,1.48666,-0.711533,0.660072,1.34705,-2.57209,1.75643,-0.767011,-2.29908,1.53213
2602,7,-0.689058,-0.674396,0.169632,1.49093,-0.648972,0.651222,1.35956,-2.4668,1.67037,-0.850934,-2.28961,1.52572
2602,8,-0.786409,-0.72536,0.149185,1.47109,-0.575425,0.647865,1.32905,-2.38806,1.61574,-0.939435,-2.26123,1.48452
2602,9,-0.904512,-0.805622,0.138809,1.43203,-0.472581,0.613686,1.28876,-2.32215,1.54647,-1.02366,-2.18921,1.43386
2603,0,-0.9451,-0.810199,0.10585,1.38045,-0.440537,0.593239,1.21003,-2.29193,1.52083,-1.07951,-2.09247,1.35146
2603,1,-0.981111,-0.779682,0.0780792,1.33132,-0.400254,0.555397,1.16181,-2.25379,1.45613,-1.12468,-1.95484,1.26632
2603,2,-1.00919,-0.72536,0.0475616,1.30355,-0.363633,0.503212,1.13343,-2.14789,1.38716,-1.14146,-1.8758,1.20193
